Label,Count,Wing_Area
MP_MalKopp1.1_B3_2_F__06.tif,117,G3
MP_MalKopp1.1_B3_2_F__07.tif,74,A1
MP_MalKopp1.1_B3_2_F__07.tif,68,A2
MP_MalKopp1.1_B3_2_F__07.tif,90,B1
MP_MalKopp1.1_B3_2_F__07.tif,80,B2
MP_MalKopp1.1_B3_2_F__07.tif,98,B3
MP_MalKopp1.1_B3_2_F__07.tif,71,C1
MP_MalKopp1.1_B3_2_F__07.tif,92,C2
MP_MalKopp1.1_B3_2_F__07.tif,101,C3
MP_MalKopp1.1_B3_2_F__07.tif,100,E1
MP_MalKopp1.1_B3_2_F__07.tif,83,E2
MP_MalKopp1.1_B3_2_F__07.tif,92,F1
MP_MalKopp1.1_B3_2_F__07.tif,95,F2
MP_MalKopp1.1_B3_2_F__07.tif,111,F3
MP_MalKopp1.1_B3_2_F__07.tif,123,G1
MP_MalKopp1.1_B3_2_F__07.tif,75,G2
MP_MalKopp1.1_B3_2_F__07.tif,87,G3
MP_MalKopp1.1_B3_2_F__08.tif,79,A1
MP_MalKopp1.1_B3_2_F__08.tif,80,A2
MP_MalKopp1.1_B3_2_F__08.tif,88,B1
MP_MalKopp1.1_B3_2_F__08.tif,83,B2
MP_MalKopp1.1_B3_2_F__08.tif,92,B3
MP_MalKopp1.1_B3_2_F__08.tif,81,C1
MP_MalKopp1.1_B3_2_F__08.tif,103,C2
MP_MalKopp1.1_B3_2_F__08.tif,126,C3
MP_MalKopp1.1_B3_2_F__08.tif,97,E1
MP_MalKopp1.1_B3_2_F__08.tif,94,E2
MP_MalKopp1.1_B3_2_F__08.tif,84,F1
MP_MalKopp1.1_B3_2_F__08.tif,94,F2
MP_MalKopp1.1_B3_2_F__08.tif,115,F3
MP_MalKopp1.1_B3_2_F__08.tif,134,G1
MP_MalKopp1.1_B3_2_F__08.tif,88,G2
MP_MalKopp1.1_B3_2_F__08.tif,111,G3
MP_MalKopp1.1_B3_2_F__09.tif,77,A1
MP_MalKopp1.1_B3_2_F__09.tif,74,A2
MP_MalKopp1.1_B3_2_F__09.tif,92,B1
MP_MalKopp1.1_B3_2_F__09.tif,74,B2
MP_MalKopp1.1_B3_2_F__09.tif,78,B3
MP_MalKopp1.1_B3_2_F__09.tif,68,C1
MP_MalKopp1.1_B3_2_F__09.tif,80,C2
MP_MalKopp1.1_B3_2_F__09.tif,109,C3
MP_MalKopp1.1_B3_2_F__09.tif,106,E1
MP_MalKopp1.1_B3_2_F__09.tif,88,E2
MP_MalKopp1.1_B3_2_F__09.tif,85,F1
MP_MalKopp1.1_B3_2_F__09.tif,83,F2
MP_MalKopp1.1_B3_2_F__09.tif,107,F3
MP_MalKopp1.1_B3_2_F__09.tif,133,G1
MP_MalKopp1.1_B3_2_F__09.tif,91,G2
MP_MalKopp1.1_B3_2_F__09.tif,111,G3
MP_MalKopp1.1_B3_2_F__10.tif,77,A1
MP_MalKopp1.1_B3_2_F__10.tif,88,A2
MP_MalKopp1.1_B3_2_F__10.tif,91,B1
MP_MalKopp1.1_B3_2_F__10.tif,98,B2
MP_MalKopp1.1_B3_2_F__10.tif,92,B3
MP_MalKopp1.1_B3_2_F__10.tif,81,C1
MP_MalKopp1.1_B3_2_F__10.tif,82,C2
MP_MalKopp1.1_B3_2_F__10.tif,104,C3
MP_MalKopp1.1_B3_2_F__10.tif,107,E1
MP_MalKopp1.1_B3_2_F__10.tif,103,E2
MP_MalKopp1.1_B3_2_F__10.tif,121,F1
MP_MalKopp1.1_B3_2_F__10.tif,103,F2
MP_MalKopp1.1_B3_2_F__10.tif,93,F3
MP_MalKopp1.1_B3_2_F__10.tif,104,G1
MP_MalKopp1.1_B3_2_F__10.tif,83,G2
MP_MalKopp1.1_B3_2_F__10.tif,115,G3
MP_MalKopp1.1_B3_2_F__11.tif,75,A1
MP_MalKopp1.1_B3_2_F__11.tif,77,A2
MP_MalKopp1.1_B3_2_F__11.tif,89,B1
MP_MalKopp1.1_B3_2_F__11.tif,74,B2
MP_MalKopp1.1_B3_2_F__11.tif,92,B3
MP_MalKopp1.1_B3_2_F__11.tif,78,C1
MP_MalKopp1.1_B3_2_F__11.tif,90,C2
MP_MalKopp1.1_B3_2_F__11.tif,110,C3
MP_MalKopp1.1_B3_2_F__11.tif,80,E1
MP_MalKopp1.1_B3_2_F__11.tif,96,E2
MP_MalKopp1.1_B3_2_F__11.tif,96,F1
MP_MalKopp1.1_B3_2_F__11.tif,85,F2
MP_MalKopp1.1_B3_2_F__11.tif,108,F3
MP_MalKopp1.1_B3_2_F__11.tif,105,G1
MP_MalKopp1.1_B3_2_F__11.tif,84,G2
MP_MalKopp1.1_B3_2_F__11.tif,114,G3
MP_MalKopp1.1_B3_2_F__12.tif,86,A1
MP_MalKopp1.1_B3_2_F__12.tif,86,A2
MP_MalKopp1.1_B3_2_F__12.tif,79,B1
MP_MalKopp1.1_B3_2_F__12.tif,82,B2
MP_MalKopp1.1_B3_2_F__12.tif,88,B3
MP_MalKopp1.1_B3_2_F__12.tif,69,C1
MP_MalKopp1.1_B3_2_F__12.tif,91,C2
MP_MalKopp1.1_B3_2_F__12.tif,112,C3
MP_MalKopp1.1_B3_2_F__12.tif,95,E1
MP_MalKopp1.1_B3_2_F__12.tif,94,E2
MP_MalKopp1.1_B3_2_F__12.tif,87,F1
MP_MalKopp1.1_B3_2_F__12.tif,94,F2
MP_MalKopp1.1_B3_2_F__12.tif,104,F3
MP_MalKopp1.1_B3_2_F__12.tif,109,G1
MP_MalKopp1.1_B3_2_F__12.tif,75,G2
MP_MalKopp1.1_B3_2_F__12.tif,98,G3
MP_MalKopp1.1_B3_2_F__13.tif,81,A1
MP_MalKopp1.1_B3_2_F__13.tif,84,A2
MP_MalKopp1.1_B3_2_F__13.tif,87,B1
MP_MalKopp1.1_B3_2_F__13.tif,68,B2
MP_MalKopp1.1_B3_2_F__13.tif,85,B3
MP_MalKopp1.1_B3_2_F__13.tif,64,C1
MP_MalKopp1.1_B3_2_F__13.tif,82,C2
MP_MalKopp1.1_B3_2_F__13.tif,110,C3
MP_MalKopp1.1_B3_2_F__13.tif,104,E1
MP_MalKopp1.1_B3_2_F__13.tif,95,E2
MP_MalKopp1.1_B3_2_F__13.tif,94,F1
MP_MalKopp1.1_B3_2_F__13.tif,80,F2
MP_MalKopp1.1_B3_2_F__13.tif,100,F3
MP_MalKopp1.1_B3_2_F__13.tif,106,G1
MP_MalKopp1.1_B3_2_F__13.tif,73,G2
MP_MalKopp1.1_B3_2_F__13.tif,109,G3
MP_MalKopp1.1_B3_2_F__14.tif,70,A1
MP_MalKopp1.1_B3_2_F__14.tif,77,A2
MP_MalKopp1.1_B3_2_F__14.tif,70,B1
MP_MalKopp1.1_B3_2_F__14.tif,67,B2
MP_MalKopp1.1_B3_2_F__14.tif,90,B3
MP_MalKopp1.1_B3_2_F__14.tif,74,C1
MP_MalKopp1.1_B3_2_F__14.tif,79,C2
MP_MalKopp1.1_B3_2_F__14.tif,100,C3
MP_MalKopp1.1_B3_2_F__14.tif,102,E1
MP_MalKopp1.1_B3_2_F__14.tif,88,E2
MP_MalKopp1.1_B3_2_F__14.tif,95,F1
MP_MalKopp1.1_B3_2_F__14.tif,105,F2
MP_MalKopp1.1_B3_2_F__14.tif,114,F3
MP_MalKopp1.1_B3_2_F__14.tif,108,G1
MP_MalKopp1.1_B3_2_F__14.tif,68,G2
MP_MalKopp1.1_B3_2_F__14.tif,106,G3
MP_MalKopp1.1_B3_2_F__15.tif,75,A1
MP_MalKopp1.1_B3_2_F__15.tif,83,A2
MP_MalKopp1.1_B3_2_F__15.tif,108,B1
MP_MalKopp1.1_B3_2_F__15.tif,79,B2
MP_MalKopp1.1_B3_2_F__15.tif,72,B3
MP_MalKopp1.1_B3_2_F__15.tif,70,C1
MP_MalKopp1.1_B3_2_F__15.tif,72,C2
MP_MalKopp1.1_B3_2_F__15.tif,77,C3
MP_MalKopp1.1_B3_2_F__15.tif,89,E1
MP_MalKopp1.1_B3_2_F__15.tif,93,E2
MP_MalKopp1.1_B3_2_F__15.tif,89,F1
MP_MalKopp1.1_B3_2_F__15.tif,92,F2
MP_MalKopp1.1_B3_2_F__15.tif,106,F3
MP_MalKopp1.1_B3_2_F__15.tif,112,G1
MP_MalKopp1.1_B3_2_F__15.tif,80,G2
MP_MalKopp1.1_B3_2_F__15.tif,115,G3
MP_MalKopp1.1_B3_2_F__16.tif,71,A1
MP_MalKopp1.1_B3_2_F__16.tif,73,A2
MP_MalKopp1.1_B3_2_F__16.tif,87,B1
MP_MalKopp1.1_B3_2_F__16.tif,83,B2
MP_MalKopp1.1_B3_2_F__16.tif,97,B3
MP_MalKopp1.1_B3_2_F__16.tif,78,C1
MP_MalKopp1.1_B3_2_F__16.tif,87,C2
MP_MalKopp1.1_B3_2_F__16.tif,112,C3
MP_MalKopp1.1_B3_2_F__16.tif,92,E1
MP_MalKopp1.1_B3_2_F__16.tif,84,E2
MP_MalKopp1.1_B3_2_F__16.tif,92,F1
MP_MalKopp1.1_B3_2_F__16.tif,81,F2
MP_MalKopp1.1_B3_2_F__16.tif,105,F3
MP_MalKopp1.1_B3_2_F__16.tif,127,G1
MP_MalKopp1.1_B3_2_F__16.tif,79,G2
MP_MalKopp1.1_B3_2_F__16.tif,113,G3
MP_MalKopp1.1_B3_2_F__17.tif,80,A1
MP_MalKopp1.1_B3_2_F__17.tif,73,A2
MP_MalKopp1.1_B3_2_F__17.tif,92,B1
MP_MalKopp1.1_B3_2_F__17.tif,85,B2
MP_MalKopp1.1_B3_2_F__17.tif,100,B3
MP_MalKopp1.1_B3_2_F__17.tif,84,C1
MP_MalKopp1.1_B3_2_F__17.tif,100,C2
MP_MalKopp1.1_B3_2_F__17.tif,107,C3
MP_MalKopp1.1_B3_2_F__17.tif,96,E1
MP_MalKopp1.1_B3_2_F__17.tif,103,E2
MP_MalKopp1.1_B3_2_F__17.tif,100,F1
MP_MalKopp1.1_B3_2_F__17.tif,92,F2
MP_MalKopp1.1_B3_2_F__17.tif,109,F3
MP_MalKopp1.1_B3_2_F__17.tif,114,G1
MP_MalKopp1.1_B3_2_F__17.tif,88,G2
MP_MalKopp1.1_B3_2_F__17.tif,116,G3
MP_MalKopp1.1_B3_2_F__18.tif,84,A1
MP_MalKopp1.1_B3_2_F__18.tif,88,A2
MP_MalKopp1.1_B3_2_F__18.tif,88,B1
MP_MalKopp1.1_B3_2_F__18.tif,92,B2
MP_MalKopp1.1_B3_2_F__18.tif,94,B3
MP_MalKopp1.1_B3_2_F__18.tif,82,C1
MP_MalKopp1.1_B3_2_F__18.tif,92,C2
MP_MalKopp1.1_B3_2_F__18.tif,122,C3
MP_MalKopp1.1_B3_2_F__18.tif,107,E1
MP_MalKopp1.1_B3_2_F__18.tif,99,E2
MP_MalKopp1.1_B3_2_F__18.tif,107,F1
MP_MalKopp1.1_B3_2_F__18.tif,83,F2
MP_MalKopp1.1_B3_2_F__18.tif,118,F3
MP_MalKopp1.1_B3_2_F__18.tif,133,G1
MP_MalKopp1.1_B3_2_F__18.tif,83,G2
MP_MalKopp1.1_B3_2_F__18.tif,117,G3
MP_MalKopp1.1_B3_2_F__19.tif,80,A1
MP_MalKopp1.1_B3_2_F__19.tif,81,A2
MP_MalKopp1.1_B3_2_F__19.tif,76,B1
MP_MalKopp1.1_B3_2_F__19.tif,68,B2
MP_MalKopp1.1_B3_2_F__19.tif,87,B3
MP_MalKopp1.1_B3_2_F__19.tif,69,C1
MP_MalKopp1.1_B3_2_F__19.tif,77,C2
MP_MalKopp1.1_B3_2_F__19.tif,96,C3
MP_MalKopp1.1_B3_2_F__19.tif,97,E1
MP_MalKopp1.1_B3_2_F__19.tif,89,E2
MP_MalKopp1.1_B3_2_F__19.tif,87,F1
MP_MalKopp1.1_B3_2_F__19.tif,88,F2
MP_MalKopp1.1_B3_2_F__19.tif,97,F3
MP_MalKopp1.1_B3_2_F__19.tif,121,G1
MP_MalKopp1.1_B3_2_F__19.tif,68,G2
MP_MalKopp1.1_B3_2_F__19.tif,98,G3
MP_MalKopp1.1_B3_2_F__20.tif,69,A1
MP_MalKopp1.1_B3_2_F__20.tif,74,A2
MP_MalKopp1.1_B3_2_F__20.tif,72,B1
MP_MalKopp1.1_B3_2_F__20.tif,75,B2
MP_MalKopp1.1_B3_2_F__20.tif,67,B3
MP_MalKopp1.1_B3_2_F__20.tif,65,C1
MP_MalKopp1.1_B3_2_F__20.tif,65,C2
MP_MalKopp1.1_B3_2_F__20.tif,96,C3
MP_MalKopp1.1_B3_2_F__20.tif,99,E1
MP_MalKopp1.1_B3_2_F__20.tif,96,E2
MP_MalKopp1.1_B3_2_F__20.tif,82,F1
MP_MalKopp1.1_B3_2_F__20.tif,92,F2
MP_MalKopp1.1_B3_2_F__20.tif,112,F3
MP_MalKopp1.1_B3_2_F__20.tif,109,G1
MP_MalKopp1.1_B3_2_F__20.tif,80,G2
MP_MalKopp1.1_B3_2_F__20.tif,108,G3
MP_MalKopp1.1_B3_2_F__21.tif,78,A1
MP_MalKopp1.1_B3_2_F__21.tif,85,A2
MP_MalKopp1.1_B3_2_F__21.tif,91,B1
MP_MalKopp1.1_B3_2_F__21.tif,96,B2
MP_MalKopp1.1_B3_2_F__21.tif,91,B3
MP_MalKopp1.1_B3_2_F__21.tif,75,C1
MP_MalKopp1.1_B3_2_F__21.tif,94,C2
MP_MalKopp1.1_B3_2_F__21.tif,114,C3
MP_MalKopp1.1_B3_2_F__21.tif,100,E1
MP_MalKopp1.1_B3_2_F__21.tif,92,E2
MP_MalKopp1.1_B3_2_F__21.tif,99,F1
MP_MalKopp1.1_B3_2_F__21.tif,83,F2
MP_MalKopp1.1_B3_2_F__21.tif,117,F3
MP_MalKopp1.1_B3_2_F__21.tif,118,G1
MP_MalKopp1.1_B3_2_F__21.tif,74,G2
MP_MalKopp1.1_B3_2_F__21.tif,118,G3
MP_MalKopp1.1_B3_2_F__22.tif,81,A1
MP_MalKopp1.1_B3_2_F__22.tif,71,A2
MP_MalKopp1.1_B3_2_F__22.tif,75,B1
MP_MalKopp1.1_B3_2_F__22.tif,86,B2
MP_MalKopp1.1_B3_2_F__22.tif,98,B3
MP_MalKopp1.1_B3_2_F__22.tif,74,C1
MP_MalKopp1.1_B3_2_F__22.tif,90,C2
MP_MalKopp1.1_B3_2_F__22.tif,117,C3
MP_MalKopp1.1_B3_2_F__22.tif,105,E1
MP_MalKopp1.1_B3_2_F__22.tif,91,E2
MP_MalKopp1.1_B3_2_F__22.tif,82,F1
MP_MalKopp1.1_B3_2_F__22.tif,95,F2
MP_MalKopp1.1_B3_2_F__22.tif,110,F3
MP_MalKopp1.1_B3_2_F__22.tif,97,G1
MP_MalKopp1.1_B3_2_F__22.tif,74,G2
MP_MalKopp1.1_B3_2_F__22.tif,105,G3
MP_MalKopp1.1_B3_2_F__23.tif,80,A1
MP_MalKopp1.1_B3_2_F__23.tif,88,A2
MP_MalKopp1.1_B3_2_F__23.tif,88,B1
MP_MalKopp1.1_B3_2_F__23.tif,92,B2
MP_MalKopp1.1_B3_2_F__23.tif,102,B3
MP_MalKopp1.1_B3_2_F__23.tif,70,C1
MP_MalKopp1.1_B3_2_F__23.tif,91,C2
MP_MalKopp1.1_B3_2_F__23.tif,115,C3
MP_MalKopp1.1_B3_2_F__23.tif,107,E1
MP_MalKopp1.1_B3_2_F__23.tif,105,E2
MP_MalKopp1.1_B3_2_F__23.tif,99,F1
MP_MalKopp1.1_B3_2_F__23.tif,100,F2
MP_MalKopp1.1_B3_2_F__23.tif,105,F3
MP_MalKopp1.1_B3_2_F__23.tif,123,G1
MP_MalKopp1.1_B3_2_F__23.tif,89,G2
MP_MalKopp1.1_B3_2_F__23.tif,119,G3
MP_MalKopp1.1_B3_2_F__24.tif,82,A1
MP_MalKopp1.1_B3_2_F__24.tif,90,A2
MP_MalKopp1.1_B3_2_F__24.tif,79,B1
MP_MalKopp1.1_B3_2_F__24.tif,85,B2
MP_MalKopp1.1_B3_2_F__24.tif,95,B3
MP_MalKopp1.1_B3_2_F__24.tif,80,C1
MP_MalKopp1.1_B3_2_F__24.tif,76,C2
MP_MalKopp1.1_B3_2_F__24.tif,121,C3
MP_MalKopp1.1_B3_2_F__24.tif,100,E1
MP_MalKopp1.1_B3_2_F__24.tif,94,E2
MP_MalKopp1.1_B3_2_F__24.tif,93,F1
MP_MalKopp1.1_B3_2_F__24.tif,98,F2
MP_MalKopp1.1_B3_2_F__24.tif,113,F3
MP_MalKopp1.1_B3_2_F__24.tif,130,G1
MP_MalKopp1.1_B3_2_F__24.tif,76,G2
MP_MalKopp1.1_B3_2_F__24.tif,117,G3
MP_MalKopp1.1_B3_2_F__25.tif,84,A1
MP_MalKopp1.1_B3_2_F__25.tif,88,A2
MP_MalKopp1.1_B3_2_F__25.tif,90,B1
MP_MalKopp1.1_B3_2_F__25.tif,91,B2
MP_MalKopp1.1_B3_2_F__25.tif,86,B3
MP_MalKopp1.1_B3_2_F__25.tif,77,C1
MP_MalKopp1.1_B3_2_F__25.tif,99,C2
MP_MalKopp1.1_B3_2_F__25.tif,119,C3
MP_MalKopp1.1_B3_2_F__25.tif,102,E1
MP_MalKopp1.1_B3_2_F__25.tif,103,E2
MP_MalKopp1.1_B3_2_F__25.tif,95,F1
MP_MalKopp1.1_B3_2_F__25.tif,89,F2
MP_MalKopp1.1_B3_2_F__25.tif,101,F3
MP_MalKopp1.1_B3_2_F__25.tif,107,G1
MP_MalKopp1.1_B3_2_F__25.tif,95,G2
MP_MalKopp1.1_B3_2_F__25.tif,123,G3
MP_MalKopp1.1_B3_2_F__26.tif,80,A1
MP_MalKopp1.1_B3_2_F__26.tif,82,A2
MP_MalKopp1.1_B3_2_F__26.tif,87,B1
MP_MalKopp1.1_B3_2_F__26.tif,81,B2
MP_MalKopp1.1_B3_2_F__26.tif,97,B3
MP_MalKopp1.1_B3_2_F__26.tif,72,C1
MP_MalKopp1.1_B3_2_F__26.tif,80,C2
MP_MalKopp1.1_B3_2_F__26.tif,111,C3
MP_MalKopp1.1_B3_2_F__26.tif,94,E1
MP_MalKopp1.1_B3_2_F__26.tif,88,E2
MP_MalKopp1.1_B3_2_F__26.tif,92,F1
MP_MalKopp1.1_B3_2_F__26.tif,101,F2
MP_MalKopp1.1_B3_2_F__26.tif,111,F3
MP_MalKopp1.1_B3_2_F__26.tif,119,G1
MP_MalKopp1.1_B3_2_F__26.tif,86,G2
MP_MalKopp1.1_B3_2_F__26.tif,103,G3
MP_MalKopp1.1_B3_2_F__27.tif,81,A1
MP_MalKopp1.1_B3_2_F__27.tif,80,A2
MP_MalKopp1.1_B3_2_F__27.tif,97,B1
MP_MalKopp1.1_B3_2_F__27.tif,89,B2
MP_MalKopp1.1_B3_2_F__27.tif,99,B3
MP_MalKopp1.1_B3_2_F__27.tif,84,C1
MP_MalKopp1.1_B3_2_F__27.tif,97,C2
MP_MalKopp1.1_B3_2_F__27.tif,124,C3
MP_MalKopp1.1_B3_2_F__27.tif,106,E1
MP_MalKopp1.1_B3_2_F__27.tif,109,E2
MP_MalKopp1.1_B3_2_F__27.tif,85,F1
MP_MalKopp1.1_B3_2_F__27.tif,97,F2
MP_MalKopp1.1_B3_2_F__27.tif,123,F3
MP_MalKopp1.1_B3_2_F__27.tif,122,G1
MP_MalKopp1.1_B3_2_F__27.tif,93,G2
MP_MalKopp1.1_B3_2_F__27.tif,113,G3
MP_MalKopp1.1_B3_2_F__28.tif,84,A1
MP_MalKopp1.1_B3_2_F__28.tif,80,A2
MP_MalKopp1.1_B3_2_F__28.tif,101,B1
MP_MalKopp1.1_B3_2_F__28.tif,91,B2
MP_MalKopp1.1_B3_2_F__28.tif,97,B3
MP_MalKopp1.1_B3_2_F__28.tif,80,C1
MP_MalKopp1.1_B3_2_F__28.tif,98,C2
MP_MalKopp1.1_B3_2_F__28.tif,103,C3
MP_MalKopp1.1_B3_2_F__28.tif,118,E1
MP_MalKopp1.1_B3_2_F__28.tif,117,E2
MP_MalKopp1.1_B3_2_F__28.tif,97,F1
MP_MalKopp1.1_B3_2_F__28.tif,102,F2
MP_MalKopp1.1_B3_2_F__28.tif,124,F3
MP_MalKopp1.1_B3_2_F__28.tif,108,G1
MP_MalKopp1.1_B3_2_F__28.tif,98,G2
MP_MalKopp1.1_B3_2_F__28.tif,110,G3
MP_MalKopp1.1_B3_2_F__29.tif,80,A1
MP_MalKopp1.1_B3_2_F__29.tif,87,A2
MP_MalKopp1.1_B3_2_F__29.tif,84,B1
MP_MalKopp1.1_B3_2_F__29.tif,89,B2
MP_MalKopp1.1_B3_2_F__29.tif,112,B3
MP_MalKopp1.1_B3_2_F__29.tif,71,C1
MP_MalKopp1.1_B3_2_F__29.tif,92,C2
MP_MalKopp1.1_B3_2_F__29.tif,111,C3
MP_MalKopp1.1_B3_2_F__29.tif,94,E1
MP_MalKopp1.1_B3_2_F__29.tif,92,E2
MP_MalKopp1.1_B3_2_F__29.tif,90,F1
MP_MalKopp1.1_B3_2_F__29.tif,95,F2
MP_MalKopp1.1_B3_2_F__29.tif,125,F3
MP_MalKopp1.1_B3_2_F__29.tif,114,G1
MP_MalKopp1.1_B3_2_F__29.tif,84,G2
MP_MalKopp1.1_B3_2_F__29.tif,109,G3
MP_MalKopp1.1_B3_2_F__30.tif,76,A1
MP_MalKopp1.1_B3_2_F__30.tif,73,A2
MP_MalKopp1.1_B3_2_F__30.tif,80,B1
MP_MalKopp1.1_B3_2_F__30.tif,85,B2
MP_MalKopp1.1_B3_2_F__30.tif,97,B3
MP_MalKopp1.1_B3_2_F__30.tif,74,C1
MP_MalKopp1.1_B3_2_F__30.tif,84,C2
MP_MalKopp1.1_B3_2_F__30.tif,110,C3
MP_MalKopp1.1_B3_2_F__30.tif,88,E1
MP_MalKopp1.1_B3_2_F__30.tif,89,E2
MP_MalKopp1.1_B3_2_F__30.tif,98,F1
MP_MalKopp1.1_B3_2_F__30.tif,94,F2
MP_MalKopp1.1_B3_2_F__30.tif,102,F3
MP_MalKopp1.1_B3_2_F__30.tif,123,G1
MP_MalKopp1.1_B3_2_F__30.tif,79,G2
MP_MalKopp1.1_B3_2_F__30.tif,126,G3
MP_MalKopp1.1_B3_2_M__01.tif,104,A1
MP_MalKopp1.1_B3_2_M__01.tif,107,A2
MP_MalKopp1.1_B3_2_M__01.tif,101,B1
MP_MalKopp1.1_B3_2_M__01.tif,106,B2
MP_MalKopp1.1_B3_2_M__01.tif,116,B3
MP_MalKopp1.1_B3_2_M__01.tif,94,C1
MP_MalKopp1.1_B3_2_M__01.tif,112,C2
MP_MalKopp1.1_B3_2_M__01.tif,134,C3
MP_MalKopp1.1_B3_2_M__01.tif,121,E1
MP_MalKopp1.1_B3_2_M__01.tif,127,E2
MP_MalKopp1.1_B3_2_M__01.tif,122,F1
MP_MalKopp1.1_B3_2_M__01.tif,104,F2
MP_MalKopp1.1_B3_2_M__01.tif,131,F3
MP_MalKopp1.1_B3_2_M__01.tif,132,G1
MP_MalKopp1.1_B3_2_M__01.tif,107,G2
MP_MalKopp1.1_B3_2_M__01.tif,119,G3
MP_MalKopp1.1_B3_2_M__02.tif,87,A1
MP_MalKopp1.1_B3_2_M__02.tif,93,A2
MP_MalKopp1.1_B3_2_M__02.tif,78,B1
MP_MalKopp1.1_B3_2_M__02.tif,90,B2
MP_MalKopp1.1_B3_2_M__02.tif,99,B3
MP_MalKopp1.1_B3_2_M__02.tif,79,C1
MP_MalKopp1.1_B3_2_M__02.tif,99,C2
MP_MalKopp1.1_B3_2_M__02.tif,123,C3
MP_MalKopp1.1_B3_2_M__02.tif,107,E1
MP_MalKopp1.1_B3_2_M__02.tif,106,E2
MP_MalKopp1.1_B3_2_M__02.tif,96,F1
MP_MalKopp1.1_B3_2_M__02.tif,107,F2
MP_MalKopp1.1_B3_2_M__02.tif,126,F3
MP_MalKopp1.1_B3_2_M__02.tif,132,G1
MP_MalKopp1.1_B3_2_M__02.tif,104,G2
MP_MalKopp1.1_B3_2_M__02.tif,131,G3
MP_MalKopp1.1_B3_2_M__03.tif,82,A1
MP_MalKopp1.1_B3_2_M__03.tif,86,A2
MP_MalKopp1.1_B3_2_M__03.tif,97,B1
MP_MalKopp1.1_B3_2_M__03.tif,94,B2
MP_MalKopp1.1_B3_2_M__03.tif,112,B3
MP_MalKopp1.1_B3_2_M__03.tif,82,C1
MP_MalKopp1.1_B3_2_M__03.tif,84,C2
MP_MalKopp1.1_B3_2_M__03.tif,119,C3
MP_MalKopp1.1_B3_2_M__03.tif,103,E1
MP_MalKopp1.1_B3_2_M__03.tif,104,E2
MP_MalKopp1.1_B3_2_M__03.tif,95,F1
MP_MalKopp1.1_B3_2_M__03.tif,102,F2
MP_MalKopp1.1_B3_2_M__03.tif,128,F3
MP_MalKopp1.1_B3_2_M__03.tif,126,G1
MP_MalKopp1.1_B3_2_M__03.tif,80,G2
MP_MalKopp1.1_B3_2_M__03.tif,118,G3
MP_MalKopp1.1_B3_2_M__04.tif,92,A1
MP_MalKopp1.1_B3_2_M__04.tif,102,A2
MP_MalKopp1.1_B3_2_M__04.tif,103,B1
MP_MalKopp1.1_B3_2_M__04.tif,90,B2
MP_MalKopp1.1_B3_2_M__04.tif,116,B3
MP_MalKopp1.1_B3_2_M__04.tif,89,C1
MP_MalKopp1.1_B3_2_M__04.tif,99,C2
MP_MalKopp1.1_B3_2_M__04.tif,121,C3
MP_MalKopp1.1_B3_2_M__04.tif,114,E1
MP_MalKopp1.1_B3_2_M__04.tif,109,E2
MP_MalKopp1.1_B3_2_M__04.tif,101,F1
MP_MalKopp1.1_B3_2_M__04.tif,101,F2
MP_MalKopp1.1_B3_2_M__04.tif,122,F3
MP_MalKopp1.1_B3_2_M__04.tif,137,G1
MP_MalKopp1.1_B3_2_M__04.tif,95,G2
MP_MalKopp1.1_B3_2_M__04.tif,121,G3
MP_MalKopp1.1_B3_2_M__05.tif,98,A1
MP_MalKopp1.1_B3_2_M__05.tif,94,A2
MP_MalKopp1.1_B3_2_M__05.tif,100,B1
MP_MalKopp1.1_B3_2_M__05.tif,96,B2
MP_MalKopp1.1_B3_2_M__05.tif,112,B3
MP_MalKopp1.1_B3_2_M__05.tif,85,C1
MP_MalKopp1.1_B3_2_M__05.tif,99,C2
MP_MalKopp1.1_B3_2_M__05.tif,136,C3
MP_MalKopp1.1_B3_2_M__05.tif,108,E1
MP_MalKopp1.1_B3_2_M__05.tif,103,E2
MP_MalKopp1.1_B3_2_M__05.tif,109,F1
MP_MalKopp1.1_B3_2_M__05.tif,104,F2
MP_MalKopp1.1_B3_2_M__05.tif,126,F3
MP_MalKopp1.1_B3_2_M__05.tif,136,G1
MP_MalKopp1.1_B3_2_M__05.tif,92,G2
MP_MalKopp1.1_B3_2_M__05.tif,129,G3
MP_MalKopp1.1_B3_2_M__06.tif,88,A1
MP_MalKopp1.1_B3_2_M__06.tif,75,A2
MP_MalKopp1.1_B3_2_M__06.tif,88,B1
MP_MalKopp1.1_B3_2_M__06.tif,103,B2
MP_MalKopp1.1_B3_2_M__06.tif,99,B3
MP_MalKopp1.1_B3_2_M__06.tif,91,C1
MP_MalKopp1.1_B3_2_M__06.tif,104,C2
MP_MalKopp1.1_B3_2_M__06.tif,125,C3
MP_MalKopp1.1_B3_2_M__06.tif,107,E1
MP_MalKopp1.1_B3_2_M__06.tif,103,E2
MP_MalKopp1.1_B3_2_M__06.tif,108,F1
MP_MalKopp1.1_B3_2_M__06.tif,109,F2
MP_MalKopp1.1_B3_2_M__06.tif,126,F3
MP_MalKopp1.1_B3_2_M__06.tif,149,G1
MP_MalKopp1.1_B3_2_M__06.tif,84,G2
MP_MalKopp1.1_B3_2_M__06.tif,127,G3
MP_MalKopp1.1_B3_2_M__07.tif,98,A1
