 ,Label,Count
84,MP_MelC3.4_B1_1_F__06.tif,74
85,MP_MelC3.4_B1_1_F__06.tif,78
86,MP_MelC3.4_B1_1_F__06.tif,60
87,MP_MelC3.4_B1_1_F__06.tif,71
88,MP_MelC3.4_B1_1_F__06.tif,74
89,MP_MelC3.4_B1_1_F__06.tif,76
90,MP_MelC3.4_B1_1_F__06.tif,68
91,MP_MelC3.4_B1_1_F__06.tif,60
92,MP_MelC3.4_B1_1_F__06.tif,68
93,MP_MelC3.4_B1_1_F__06.tif,89
94,MP_MelC3.4_B1_1_F__06.tif,78
95,MP_MelC3.4_B1_1_F__06.tif,68
96,MP_MelC3.4_B1_1_F__06.tif,85
97,MP_MelC3.4_B1_1_F__07.tif,76
98,MP_MelC3.4_B1_1_F__07.tif,65
99,MP_MelC3.4_B1_1_F__07.tif,82
100,MP_MelC3.4_B1_1_F__07.tif,72
101,MP_MelC3.4_B1_1_F__07.tif,72
102,MP_MelC3.4_B1_1_F__07.tif,65
103,MP_MelC3.4_B1_1_F__07.tif,69
104,MP_MelC3.4_B1_1_F__07.tif,77
105,MP_MelC3.4_B1_1_F__07.tif,79
106,MP_MelC3.4_B1_1_F__07.tif,82
107,MP_MelC3.4_B1_1_F__07.tif,72
108,MP_MelC3.4_B1_1_F__07.tif,78
109,MP_MelC3.4_B1_1_F__07.tif,89
110,MP_MelC3.4_B1_1_F__07.tif,56
111,MP_MelC3.4_B1_1_F__07.tif,69
112,MP_MelC3.4_B1_1_F__07.tif,92
113,MP_MelC3.4_B1_1_F__08.tif,63
114,MP_MelC3.4_B1_1_F__08.tif,58
115,MP_MelC3.4_B1_1_F__08.tif,75
116,MP_MelC3.4_B1_1_F__08.tif,70
117,MP_MelC3.4_B1_1_F__08.tif,71
118,MP_MelC3.4_B1_1_F__08.tif,69
119,MP_MelC3.4_B1_1_F__08.tif,75
120,MP_MelC3.4_B1_1_F__08.tif,82
121,MP_MelC3.4_B1_1_F__08.tif,73
122,MP_MelC3.4_B1_1_F__08.tif,72
123,MP_MelC3.4_B1_1_F__08.tif,73
124,MP_MelC3.4_B1_1_F__08.tif,83
125,MP_MelC3.4_B1_1_F__08.tif,79
126,MP_MelC3.4_B1_1_F__08.tif,84
127,MP_MelC3.4_B1_1_F__08.tif,70
128,MP_MelC3.4_B1_1_F__08.tif,96
129,MP_MelC3.4_B1_1_F__09.tif,66
130,MP_MelC3.4_B1_1_F__09.tif,57
131,MP_MelC3.4_B1_1_F__09.tif,72
132,MP_MelC3.4_B1_1_F__09.tif,71
133,MP_MelC3.4_B1_1_F__09.tif,77
134,MP_MelC3.4_B1_1_F__09.tif,53
135,MP_MelC3.4_B1_1_F__09.tif,73
136,MP_MelC3.4_B1_1_F__09.tif,82
137,MP_MelC3.4_B1_1_F__09.tif,83
138,MP_MelC3.4_B1_1_F__09.tif,72
139,MP_MelC3.4_B1_1_F__09.tif,62
140,MP_MelC3.4_B1_1_F__09.tif,75
141,MP_MelC3.4_B1_1_F__09.tif,77
142,MP_MelC3.4_B1_1_F__09.tif,74
143,MP_MelC3.4_B1_1_F__09.tif,77
144,MP_MelC3.4_B1_1_F__09.tif,87
145,MP_MelC3.4_B1_1_F__10.tif,62
146,MP_MelC3.4_B1_1_F__10.tif,62
147,MP_MelC3.4_B1_1_F__10.tif,97
148,MP_MelC3.4_B1_1_F__10.tif,69
149,MP_MelC3.4_B1_1_F__10.tif,70
150,MP_MelC3.4_B1_1_F__10.tif,65
151,MP_MelC3.4_B1_1_F__10.tif,68
152,MP_MelC3.4_B1_1_F__10.tif,81
153,MP_MelC3.4_B1_1_F__10.tif,79
154,MP_MelC3.4_B1_1_F__10.tif,81
155,MP_MelC3.4_B1_1_F__10.tif,76
156,MP_MelC3.4_B1_1_F__10.tif,74
157,MP_MelC3.4_B1_1_F__10.tif,80
158,MP_MelC3.4_B1_1_F__10.tif,70
159,MP_MelC3.4_B1_1_F__10.tif,66
160,MP_MelC3.4_B1_1_F__10.tif,100
161,MP_MelC3.4_B1_1_F__11.tif,55
