Label,Count,Wing_Area
MP_PanKopp1.1_B3_1_M__07.tif,83,A1
MP_PanKopp1.1_B3_1_M__07.tif,77,A2
MP_PanKopp1.1_B3_1_M__07.tif,93,B1
MP_PanKopp1.1_B3_1_M__07.tif,91,B2
MP_PanKopp1.1_B3_1_M__07.tif,105,B3
MP_PanKopp1.1_B3_1_M__07.tif,91,C1
MP_PanKopp1.1_B3_1_M__07.tif,97,C2
MP_PanKopp1.1_B3_1_M__07.tif,110,C3
MP_PanKopp1.1_B3_1_M__07.tif,111,E1
MP_PanKopp1.1_B3_1_M__07.tif,107,E2
MP_PanKopp1.1_B3_1_M__07.tif,103,F1
MP_PanKopp1.1_B3_1_M__07.tif,91,F2
MP_PanKopp1.1_B3_1_M__07.tif,118,F3
MP_PanKopp1.1_B3_1_M__07.tif,116,G1
MP_PanKopp1.1_B3_1_M__07.tif,85,G2
MP_PanKopp1.1_B3_1_M__07.tif,107,G3
MP_PanKopp1.1_B3_1_M__08.tif,82,A1
MP_PanKopp1.1_B3_1_M__08.tif,85,A2
MP_PanKopp1.1_B3_1_M__08.tif,91,B1
MP_PanKopp1.1_B3_1_M__08.tif,92,B2
MP_PanKopp1.1_B3_1_M__08.tif,106,B3
MP_PanKopp1.1_B3_1_M__08.tif,87,C1
MP_PanKopp1.1_B3_1_M__08.tif,100,C2
MP_PanKopp1.1_B3_1_M__08.tif,88,C3
MP_PanKopp1.1_B3_1_M__08.tif,104,E1
MP_PanKopp1.1_B3_1_M__08.tif,101,E2
MP_PanKopp1.1_B3_1_M__08.tif,99,F1
MP_PanKopp1.1_B3_1_M__08.tif,102,F2
MP_PanKopp1.1_B3_1_M__08.tif,114,F3
MP_PanKopp1.1_B3_1_M__08.tif,114,G1
MP_PanKopp1.1_B3_1_M__08.tif,82,G2
MP_PanKopp1.1_B3_1_M__08.tif,100,G3
MP_PanKopp1.1_B3_1_M__09.tif,82,A1
MP_PanKopp1.1_B3_1_M__09.tif,77,A2
MP_PanKopp1.1_B3_1_M__09.tif,94,B1
MP_PanKopp1.1_B3_1_M__09.tif,89,B2
MP_PanKopp1.1_B3_1_M__09.tif,101,B3
MP_PanKopp1.1_B3_1_M__09.tif,95,C1
MP_PanKopp1.1_B3_1_M__09.tif,94,C2
MP_PanKopp1.1_B3_1_M__09.tif,129,C3
MP_PanKopp1.1_B3_1_M__09.tif,124,E1
MP_PanKopp1.1_B3_1_M__09.tif,107,E2
MP_PanKopp1.1_B3_1_M__09.tif,104,F1
MP_PanKopp1.1_B3_1_M__09.tif,100,F2
MP_PanKopp1.1_B3_1_M__09.tif,117,F3
MP_PanKopp1.1_B3_1_M__09.tif,128,G1
MP_PanKopp1.1_B3_1_M__09.tif,88,G2
MP_PanKopp1.1_B3_1_M__09.tif,101,G3
MP_PanKopp1.1_B3_1_M__10.tif,70,A1
MP_PanKopp1.1_B3_1_M__10.tif,86,A2
MP_PanKopp1.1_B3_1_M__10.tif,90,B1
MP_PanKopp1.1_B3_1_M__10.tif,96,B2
MP_PanKopp1.1_B3_1_M__10.tif,108,B3
MP_PanKopp1.1_B3_1_M__10.tif,85,C1
MP_PanKopp1.1_B3_1_M__10.tif,95,C2
MP_PanKopp1.1_B3_1_M__10.tif,114,C3
MP_PanKopp1.1_B3_1_M__10.tif,97,E1
MP_PanKopp1.1_B3_1_M__10.tif,108,E2
MP_PanKopp1.1_B3_1_M__10.tif,93,F1
MP_PanKopp1.1_B3_1_M__10.tif,106,F2
MP_PanKopp1.1_B3_1_M__10.tif,117,F3
MP_PanKopp1.1_B3_1_M__10.tif,104,G1
MP_PanKopp1.1_B3_1_M__10.tif,94,G2
MP_PanKopp1.1_B3_1_M__10.tif,115,G3
MP_PanKopp1.1_B3_1_M__11.tif,88,A1
MP_PanKopp1.1_B3_1_M__11.tif,83,A2
MP_PanKopp1.1_B3_1_M__11.tif,87,B1
MP_PanKopp1.1_B3_1_M__11.tif,95,B2
MP_PanKopp1.1_B3_1_M__11.tif,109,B3
MP_PanKopp1.1_B3_1_M__11.tif,92,C1
MP_PanKopp1.1_B3_1_M__11.tif,88,C2
MP_PanKopp1.1_B3_1_M__11.tif,101,C3
MP_PanKopp1.1_B3_1_M__11.tif,91,E1
MP_PanKopp1.1_B3_1_M__11.tif,106,E2
MP_PanKopp1.1_B3_1_M__11.tif,97,F1
MP_PanKopp1.1_B3_1_M__11.tif,102,F2
MP_PanKopp1.1_B3_1_M__11.tif,102,F3
MP_PanKopp1.1_B3_1_M__11.tif,109,G1
MP_PanKopp1.1_B3_1_M__11.tif,82,G2
MP_PanKopp1.1_B3_1_M__11.tif,117,G3
MP_PanKopp1.1_B3_1_M__12.tif,83,A1
MP_PanKopp1.1_B3_1_M__12.tif,83,A2
MP_PanKopp1.1_B3_1_M__12.tif,94,B1
MP_PanKopp1.1_B3_1_M__12.tif,80,B2
MP_PanKopp1.1_B3_1_M__12.tif,104,B3
MP_PanKopp1.1_B3_1_M__12.tif,79,C1
MP_PanKopp1.1_B3_1_M__12.tif,90,C2
MP_PanKopp1.1_B3_1_M__12.tif,114,C3
MP_PanKopp1.1_B3_1_M__12.tif,86,E1
MP_PanKopp1.1_B3_1_M__12.tif,98,E2
MP_PanKopp1.1_B3_1_M__12.tif,101,F1
MP_PanKopp1.1_B3_1_M__12.tif,99,F2
MP_PanKopp1.1_B3_1_M__12.tif,112,F3
MP_PanKopp1.1_B3_1_M__12.tif,108,G1
MP_PanKopp1.1_B3_1_M__12.tif,87,G2
MP_PanKopp1.1_B3_1_M__12.tif,120,G3
MP_PanKopp1.1_B3_1_M__13.tif,76,A1
MP_PanKopp1.1_B3_1_M__13.tif,68,A2
MP_PanKopp1.1_B3_1_M__13.tif,87,B1
MP_PanKopp1.1_B3_1_M__13.tif,80,B2
MP_PanKopp1.1_B3_1_M__13.tif,112,B3
MP_PanKopp1.1_B3_1_M__13.tif,83,C1
MP_PanKopp1.1_B3_1_M__13.tif,86,C2
MP_PanKopp1.1_B3_1_M__13.tif,115,C3
MP_PanKopp1.1_B3_1_M__13.tif,96,E1
MP_PanKopp1.1_B3_1_M__13.tif,92,E2
MP_PanKopp1.1_B3_1_M__13.tif,95,F1
MP_PanKopp1.1_B3_1_M__13.tif,90,F2
MP_PanKopp1.1_B3_1_M__13.tif,84,F3
MP_PanKopp1.1_B3_1_M__13.tif,108,G1
MP_PanKopp1.1_B3_1_M__13.tif,88,G2
MP_PanKopp1.1_B3_1_M__13.tif,111,G3
MP_PanKopp1.1_B3_1_M__14.tif,79,A1
MP_PanKopp1.1_B3_1_M__14.tif,91,A2
MP_PanKopp1.1_B3_1_M__14.tif,97,B1
MP_PanKopp1.1_B3_1_M__14.tif,83,B2
MP_PanKopp1.1_B3_1_M__14.tif,109,B3
MP_PanKopp1.1_B3_1_M__14.tif,79,C1
MP_PanKopp1.1_B3_1_M__14.tif,84,C2
MP_PanKopp1.1_B3_1_M__14.tif,110,C3
MP_PanKopp1.1_B3_1_M__14.tif,88,E1
MP_PanKopp1.1_B3_1_M__14.tif,97,E2
MP_PanKopp1.1_B3_1_M__14.tif,111,F1
MP_PanKopp1.1_B3_1_M__14.tif,100,F2
MP_PanKopp1.1_B3_1_M__14.tif,94,F3
MP_PanKopp1.1_B3_1_M__14.tif,103,G1
MP_PanKopp1.1_B3_1_M__14.tif,91,G2
MP_PanKopp1.1_B3_1_M__14.tif,114,G3
MP_PanKopp1.1_B3_2_F__01.tif,84,A1
MP_PanKopp1.1_B3_2_F__01.tif,72,A2
MP_PanKopp1.1_B3_2_F__01.tif,80,B1
MP_PanKopp1.1_B3_2_F__01.tif,72,B2
MP_PanKopp1.1_B3_2_F__01.tif,100,B3
MP_PanKopp1.1_B3_2_F__01.tif,89,C1
MP_PanKopp1.1_B3_2_F__01.tif,91,C2
MP_PanKopp1.1_B3_2_F__01.tif,119,C3
MP_PanKopp1.1_B3_2_F__01.tif,92,E1
MP_PanKopp1.1_B3_2_F__01.tif,102,E2
MP_PanKopp1.1_B3_2_F__01.tif,92,F1
MP_PanKopp1.1_B3_2_F__01.tif,99,F2
MP_PanKopp1.1_B3_2_F__01.tif,111,F3
MP_PanKopp1.1_B3_2_F__01.tif,106,G1
MP_PanKopp1.1_B3_2_F__01.tif,78,G2
MP_PanKopp1.1_B3_2_F__01.tif,100,G3
MP_PanKopp1.1_B3_2_F__02.tif,87,A1
MP_PanKopp1.1_B3_2_F__02.tif,90,A2
MP_PanKopp1.1_B3_2_F__02.tif,89,B1
MP_PanKopp1.1_B3_2_F__02.tif,86,B2
MP_PanKopp1.1_B3_2_F__02.tif,102,B3
MP_PanKopp1.1_B3_2_F__02.tif,85,C1
MP_PanKopp1.1_B3_2_F__02.tif,92,C2
MP_PanKopp1.1_B3_2_F__02.tif,119,C3
MP_PanKopp1.1_B3_2_F__02.tif,102,E1
MP_PanKopp1.1_B3_2_F__02.tif,102,E2
MP_PanKopp1.1_B3_2_F__02.tif,95,F1
MP_PanKopp1.1_B3_2_F__02.tif,103,F2
MP_PanKopp1.1_B3_2_F__02.tif,107,F3
MP_PanKopp1.1_B3_2_F__02.tif,111,G1
MP_PanKopp1.1_B3_2_F__02.tif,94,G2
MP_PanKopp1.1_B3_2_F__02.tif,123,G3
MP_PanKopp1.1_B3_2_F__03.tif,75,A1
MP_PanKopp1.1_B3_2_F__03.tif,73,A2
MP_PanKopp1.1_B3_2_F__03.tif,82,B1
MP_PanKopp1.1_B3_2_F__03.tif,80,B2
MP_PanKopp1.1_B3_2_F__03.tif,97,B3
MP_PanKopp1.1_B3_2_F__03.tif,81,C1
MP_PanKopp1.1_B3_2_F__03.tif,79,C2
MP_PanKopp1.1_B3_2_F__03.tif,107,C3
MP_PanKopp1.1_B3_2_F__03.tif,97,E1
MP_PanKopp1.1_B3_2_F__03.tif,104,E2
MP_PanKopp1.1_B3_2_F__03.tif,85,F1
MP_PanKopp1.1_B3_2_F__03.tif,93,F2
MP_PanKopp1.1_B3_2_F__03.tif,105,F3
MP_PanKopp1.1_B3_2_F__03.tif,91,G1
MP_PanKopp1.1_B3_2_F__03.tif,68,G2
MP_PanKopp1.1_B3_2_F__03.tif,102,G3
MP_PanKopp1.1_B3_2_F__04.tif,80,A1
MP_PanKopp1.1_B3_2_F__04.tif,74,A2
MP_PanKopp1.1_B3_2_F__04.tif,80,B1
MP_PanKopp1.1_B3_2_F__04.tif,76,B2
MP_PanKopp1.1_B3_2_F__04.tif,86,B3
MP_PanKopp1.1_B3_2_F__04.tif,77,C1
MP_PanKopp1.1_B3_2_F__04.tif,83,C2
MP_PanKopp1.1_B3_2_F__04.tif,100,C3
MP_PanKopp1.1_B3_2_F__04.tif,93,E1
MP_PanKopp1.1_B3_2_F__04.tif,90,E2
MP_PanKopp1.1_B3_2_F__04.tif,91,F1
MP_PanKopp1.1_B3_2_F__04.tif,90,F2
MP_PanKopp1.1_B3_2_F__04.tif,97,F3
MP_PanKopp1.1_B3_2_F__04.tif,74,G1
MP_PanKopp1.1_B3_2_F__04.tif,74,G2
MP_PanKopp1.1_B3_2_F__04.tif,108,G3
MP_PanKopp1.1_B3_2_F__05.tif,73,A1
MP_PanKopp1.1_B3_2_F__05.tif,71,A2
MP_PanKopp1.1_B3_2_F__05.tif,81,B1
MP_PanKopp1.1_B3_2_F__05.tif,72,B2
MP_PanKopp1.1_B3_2_F__05.tif,90,B3
MP_PanKopp1.1_B3_2_F__05.tif,66,C1
MP_PanKopp1.1_B3_2_F__05.tif,82,C2
MP_PanKopp1.1_B3_2_F__05.tif,97,C3
MP_PanKopp1.1_B3_2_F__05.tif,98,E1
MP_PanKopp1.1_B3_2_F__05.tif,86,E2
MP_PanKopp1.1_B3_2_F__05.tif,88,F1
MP_PanKopp1.1_B3_2_F__05.tif,85,F2
MP_PanKopp1.1_B3_2_F__05.tif,103,F3
MP_PanKopp1.1_B3_2_F__05.tif,89,G1
MP_PanKopp1.1_B3_2_F__05.tif,69,G2
MP_PanKopp1.1_B3_2_F__05.tif,101,G3
MP_PanKopp1.1_B3_2_F__06.tif,66,A1
MP_PanKopp1.1_B3_2_F__06.tif,65,A2
MP_PanKopp1.1_B3_2_F__06.tif,83,B1
MP_PanKopp1.1_B3_2_F__06.tif,70,B2
MP_PanKopp1.1_B3_2_F__06.tif,98,B3
MP_PanKopp1.1_B3_2_F__06.tif,80,C1
MP_PanKopp1.1_B3_2_F__06.tif,80,C2
MP_PanKopp1.1_B3_2_F__06.tif,109,C3
MP_PanKopp1.1_B3_2_F__06.tif,94,E1
MP_PanKopp1.1_B3_2_F__06.tif,93,E2
MP_PanKopp1.1_B3_2_F__06.tif,81,F1
MP_PanKopp1.1_B3_2_F__06.tif,78,F2
MP_PanKopp1.1_B3_2_F__06.tif,105,F3
MP_PanKopp1.1_B3_2_F__06.tif,96,G1
MP_PanKopp1.1_B3_2_F__06.tif,71,G2
MP_PanKopp1.1_B3_2_F__06.tif,112,G3
MP_PanKopp1.1_B3_2_F__07.tif,62,A1
MP_PanKopp1.1_B3_2_F__07.tif,70,A2
MP_PanKopp1.1_B3_2_F__07.tif,81,B1
MP_PanKopp1.1_B3_2_F__07.tif,79,B2
MP_PanKopp1.1_B3_2_F__07.tif,103,B3
MP_PanKopp1.1_B3_2_F__07.tif,80,C1
MP_PanKopp1.1_B3_2_F__07.tif,89,C2
MP_PanKopp1.1_B3_2_F__07.tif,108,C3
MP_PanKopp1.1_B3_2_F__07.tif,101,E1
MP_PanKopp1.1_B3_2_F__07.tif,96,E2
MP_PanKopp1.1_B3_2_F__07.tif,100,F1
MP_PanKopp1.1_B3_2_F__07.tif,100,F2
MP_PanKopp1.1_B3_2_F__07.tif,108,F3
MP_PanKopp1.1_B3_2_F__07.tif,99,G1
MP_PanKopp1.1_B3_2_F__07.tif,77,G2
MP_PanKopp1.1_B3_2_F__07.tif,108,G3
MP_PanKopp1.1_B3_2_F__08.tif,77,A1
MP_PanKopp1.1_B3_2_F__08.tif,71,A2
MP_PanKopp1.1_B3_2_F__08.tif,77,B1
MP_PanKopp1.1_B3_2_F__08.tif,76,B2
MP_PanKopp1.1_B3_2_F__08.tif,84,B3
MP_PanKopp1.1_B3_2_F__08.tif,81,C1
MP_PanKopp1.1_B3_2_F__08.tif,92,C2
MP_PanKopp1.1_B3_2_F__08.tif,112,C3
MP_PanKopp1.1_B3_2_F__08.tif,89,E1
MP_PanKopp1.1_B3_2_F__08.tif,93,E2
MP_PanKopp1.1_B3_2_F__08.tif,105,F1
MP_PanKopp1.1_B3_2_F__08.tif,93,F2
MP_PanKopp1.1_B3_2_F__08.tif,115,F3
MP_PanKopp1.1_B3_2_F__08.tif,125,G1
MP_PanKopp1.1_B3_2_F__08.tif,70,G2
MP_PanKopp1.1_B3_2_F__08.tif,113,G3
MP_PanKopp1.1_B3_2_F__09.tif,81,A1
MP_PanKopp1.1_B3_2_F__09.tif,75,A2
MP_PanKopp1.1_B3_2_F__09.tif,82,B1
MP_PanKopp1.1_B3_2_F__09.tif,61,B2
MP_PanKopp1.1_B3_2_F__09.tif,85,B3
MP_PanKopp1.1_B3_2_F__09.tif,68,C1
MP_PanKopp1.1_B3_2_F__09.tif,75,C2
MP_PanKopp1.1_B3_2_F__09.tif,101,C3
MP_PanKopp1.1_B3_2_F__09.tif,103,E1
MP_PanKopp1.1_B3_2_F__09.tif,87,E2
MP_PanKopp1.1_B3_2_F__09.tif,91,F1
MP_PanKopp1.1_B3_2_F__09.tif,96,F2
MP_PanKopp1.1_B3_2_F__09.tif,109,F3
MP_PanKopp1.1_B3_2_F__09.tif,89,G1
MP_PanKopp1.1_B3_2_F__09.tif,70,G2
MP_PanKopp1.1_B3_2_F__09.tif,102,G3
MP_PanKopp1.1_B3_2_F__10.tif,81,A1
MP_PanKopp1.1_B3_2_F__10.tif,90,A2
MP_PanKopp1.1_B3_2_F__10.tif,95,B1
MP_PanKopp1.1_B3_2_F__10.tif,91,B2
MP_PanKopp1.1_B3_2_F__10.tif,95,B3
MP_PanKopp1.1_B3_2_F__10.tif,81,C1
MP_PanKopp1.1_B3_2_F__10.tif,72,C2
MP_PanKopp1.1_B3_2_F__10.tif,99,C3
MP_PanKopp1.1_B3_2_F__10.tif,103,E1
MP_PanKopp1.1_B3_2_F__10.tif,106,E2
MP_PanKopp1.1_B3_2_F__10.tif,94,F1
MP_PanKopp1.1_B3_2_F__10.tif,86,F2
MP_PanKopp1.1_B3_2_F__10.tif,103,F3
MP_PanKopp1.1_B3_2_F__10.tif,97,G1
MP_PanKopp1.1_B3_2_F__10.tif,82,G2
MP_PanKopp1.1_B3_2_F__10.tif,112,G3
MP_PanKopp1.1_B3_2_F__11.tif,74,A1
MP_PanKopp1.1_B3_2_F__11.tif,61,A2
MP_PanKopp1.1_B3_2_F__11.tif,95,B1
MP_PanKopp1.1_B3_2_F__11.tif,98,B2
MP_PanKopp1.1_B3_2_F__11.tif,112,B3
MP_PanKopp1.1_B3_2_F__11.tif,90,C1
MP_PanKopp1.1_B3_2_F__11.tif,101,C2
MP_PanKopp1.1_B3_2_F__11.tif,104,C3
MP_PanKopp1.1_B3_2_F__11.tif,100,E1
MP_PanKopp1.1_B3_2_F__11.tif,94,E2
MP_PanKopp1.1_B3_2_F__11.tif,107,F1
MP_PanKopp1.1_B3_2_F__11.tif,98,F2
MP_PanKopp1.1_B3_2_F__11.tif,97,F3
MP_PanKopp1.1_B3_2_F__11.tif,102,G1
MP_PanKopp1.1_B3_2_F__11.tif,87,G2
MP_PanKopp1.1_B3_2_F__11.tif,121,G3
MP_PanKopp1.1_B3_2_F__12.tif,70,A1
MP_PanKopp1.1_B3_2_F__12.tif,76,A2
MP_PanKopp1.1_B3_2_F__12.tif,84,B1
MP_PanKopp1.1_B3_2_F__12.tif,79,B2
MP_PanKopp1.1_B3_2_F__12.tif,103,B3
MP_PanKopp1.1_B3_2_F__12.tif,81,C1
MP_PanKopp1.1_B3_2_F__12.tif,81,C2
MP_PanKopp1.1_B3_2_F__12.tif,104,C3
MP_PanKopp1.1_B3_2_F__12.tif,85,E1
MP_PanKopp1.1_B3_2_F__12.tif,94,E2
MP_PanKopp1.1_B3_2_F__12.tif,102,F1
MP_PanKopp1.1_B3_2_F__12.tif,90,F2
MP_PanKopp1.1_B3_2_F__12.tif,107,F3
MP_PanKopp1.1_B3_2_F__12.tif,108,G1
MP_PanKopp1.1_B3_2_F__12.tif,91,G2
MP_PanKopp1.1_B3_2_F__12.tif,117,G3
MP_PanKopp1.1_B3_2_F__13.tif,75,A1
MP_PanKopp1.1_B3_2_F__13.tif,78,A2
MP_PanKopp1.1_B3_2_F__13.tif,83,B1
MP_PanKopp1.1_B3_2_F__13.tif,88,B2
MP_PanKopp1.1_B3_2_F__13.tif,95,B3
MP_PanKopp1.1_B3_2_F__13.tif,81,C1
MP_PanKopp1.1_B3_2_F__13.tif,89,C2
MP_PanKopp1.1_B3_2_F__13.tif,110,C3
MP_PanKopp1.1_B3_2_F__13.tif,94,E1
MP_PanKopp1.1_B3_2_F__13.tif,87,E2
MP_PanKopp1.1_B3_2_F__13.tif,89,F1
MP_PanKopp1.1_B3_2_F__13.tif,102,F2
MP_PanKopp1.1_B3_2_F__13.tif,112,F3
MP_PanKopp1.1_B3_2_F__13.tif,113,G1
MP_PanKopp1.1_B3_2_F__13.tif,87,G2
MP_PanKopp1.1_B3_2_F__13.tif,104,G3
MP_PanKopp1.1_B3_2_F__14.tif,73,A1
MP_PanKopp1.1_B3_2_F__14.tif,84,A2
MP_PanKopp1.1_B3_2_F__14.tif,85,B1
MP_PanKopp1.1_B3_2_F__14.tif,78,B2
MP_PanKopp1.1_B3_2_F__14.tif,96,B3
MP_PanKopp1.1_B3_2_F__14.tif,89,C1
MP_PanKopp1.1_B3_2_F__14.tif,89,C2
MP_PanKopp1.1_B3_2_F__14.tif,110,C3
MP_PanKopp1.1_B3_2_F__14.tif,104,E1
MP_PanKopp1.1_B3_2_F__14.tif,101,E2
MP_PanKopp1.1_B3_2_F__14.tif,90,F1
MP_PanKopp1.1_B3_2_F__14.tif,92,F2
MP_PanKopp1.1_B3_2_F__14.tif,112,F3
MP_PanKopp1.1_B3_2_F__14.tif,109,G1
MP_PanKopp1.1_B3_2_F__14.tif,88,G2
MP_PanKopp1.1_B3_2_F__14.tif,116,G3
MP_PanKopp1.1_B3_2_F__15.tif,80,A1
MP_PanKopp1.1_B3_2_F__15.tif,67,A2
MP_PanKopp1.1_B3_2_F__15.tif,79,B1
MP_PanKopp1.1_B3_2_F__15.tif,76,B2
MP_PanKopp1.1_B3_2_F__15.tif,101,B3
MP_PanKopp1.1_B3_2_F__15.tif,76,C1
MP_PanKopp1.1_B3_2_F__15.tif,79,C2
MP_PanKopp1.1_B3_2_F__15.tif,113,C3
MP_PanKopp1.1_B3_2_F__15.tif,86,E1
MP_PanKopp1.1_B3_2_F__15.tif,88,E2
MP_PanKopp1.1_B3_2_F__15.tif,83,F1
MP_PanKopp1.1_B3_2_F__15.tif,91,F2
MP_PanKopp1.1_B3_2_F__15.tif,93,F3
MP_PanKopp1.1_B3_2_F__15.tif,108,G1
MP_PanKopp1.1_B3_2_F__15.tif,76,G2
MP_PanKopp1.1_B3_2_F__15.tif,108,G3
MP_PanKopp1.1_B3_2_F__16.tif,75,A1
MP_PanKopp1.1_B3_2_F__16.tif,68,A2
MP_PanKopp1.1_B3_2_F__16.tif,81,B1
MP_PanKopp1.1_B3_2_F__16.tif,77,B2
MP_PanKopp1.1_B3_2_F__16.tif,101,B3
MP_PanKopp1.1_B3_2_F__16.tif,71,C1
MP_PanKopp1.1_B3_2_F__16.tif,86,C2
MP_PanKopp1.1_B3_2_F__16.tif,105,C3
MP_PanKopp1.1_B3_2_F__16.tif,83,E1
MP_PanKopp1.1_B3_2_F__16.tif,87,E2
MP_PanKopp1.1_B3_2_F__16.tif,94,F1
MP_PanKopp1.1_B3_2_F__16.tif,103,F2
MP_PanKopp1.1_B3_2_F__16.tif,110,F3
MP_PanKopp1.1_B3_2_F__16.tif,115,G1
MP_PanKopp1.1_B3_2_F__16.tif,72,G2
MP_PanKopp1.1_B3_2_F__16.tif,105,G3
MP_PanKopp1.1_B3_2_F__17.tif,81,A1
MP_PanKopp1.1_B3_2_F__17.tif,75,A2
MP_PanKopp1.1_B3_2_F__17.tif,80,B1
MP_PanKopp1.1_B3_2_F__17.tif,78,B2
MP_PanKopp1.1_B3_2_F__17.tif,104,B3
MP_PanKopp1.1_B3_2_F__17.tif,83,C1
MP_PanKopp1.1_B3_2_F__17.tif,94,C2
MP_PanKopp1.1_B3_2_F__17.tif,110,C3
MP_PanKopp1.1_B3_2_F__17.tif,95,E1
MP_PanKopp1.1_B3_2_F__17.tif,92,E2
MP_PanKopp1.1_B3_2_F__17.tif,96,F1
MP_PanKopp1.1_B3_2_F__17.tif,102,F2
MP_PanKopp1.1_B3_2_F__17.tif,116,F3
MP_PanKopp1.1_B3_2_F__17.tif,110,G1
MP_PanKopp1.1_B3_2_F__17.tif,98,G2
MP_PanKopp1.1_B3_2_F__17.tif,111,G3
MP_PanKopp1.1_B3_2_F__18.tif,69,A1
MP_PanKopp1.1_B3_2_F__18.tif,73,A2
MP_PanKopp1.1_B3_2_F__18.tif,88,B1
MP_PanKopp1.1_B3_2_F__18.tif,90,B2
MP_PanKopp1.1_B3_2_F__18.tif,102,B3
MP_PanKopp1.1_B3_2_F__18.tif,78,C1
MP_PanKopp1.1_B3_2_F__18.tif,84,C2
MP_PanKopp1.1_B3_2_F__18.tif,116,C3
MP_PanKopp1.1_B3_2_F__18.tif,84,E1
MP_PanKopp1.1_B3_2_F__18.tif,100,E2
MP_PanKopp1.1_B3_2_F__18.tif,96,F1
MP_PanKopp1.1_B3_2_F__18.tif,97,F2
MP_PanKopp1.1_B3_2_F__18.tif,112,F3
MP_PanKopp1.1_B3_2_F__18.tif,103,G1
MP_PanKopp1.1_B3_2_F__18.tif,78,G2
MP_PanKopp1.1_B3_2_F__18.tif,95,G3
MP_PanKopp1.1_B3_2_M__01.tif,68,A1
MP_PanKopp1.1_B3_2_M__01.tif,84,A2
MP_PanKopp1.1_B3_2_M__01.tif,84,B1
MP_PanKopp1.1_B3_2_M__01.tif,85,B2
MP_PanKopp1.1_B3_2_M__01.tif,99,B3
MP_PanKopp1.1_B3_2_M__01.tif,97,C1
MP_PanKopp1.1_B3_2_M__01.tif,97,C2
MP_PanKopp1.1_B3_2_M__01.tif,112,C3
MP_PanKopp1.1_B3_2_M__01.tif,101,E1
MP_PanKopp1.1_B3_2_M__01.tif,103,E2
MP_PanKopp1.1_B3_2_M__01.tif,105,F1
MP_PanKopp1.1_B3_2_M__01.tif,96,F2
MP_PanKopp1.1_B3_2_M__01.tif,108,F3
MP_PanKopp1.1_B3_2_M__01.tif,116,G1
MP_PanKopp1.1_B3_2_M__01.tif,93,G2
MP_PanKopp1.1_B3_2_M__01.tif,97,G3
MP_PanKopp1.1_B3_2_M__02.tif,86,A1
MP_PanKopp1.1_B3_2_M__02.tif,89,A2
MP_PanKopp1.1_B3_2_M__02.tif,104,B1
MP_PanKopp1.1_B3_2_M__02.tif,97,B2
MP_PanKopp1.1_B3_2_M__02.tif,113,B3
MP_PanKopp1.1_B3_2_M__02.tif,95,C1
MP_PanKopp1.1_B3_2_M__02.tif,96,C2
MP_PanKopp1.1_B3_2_M__02.tif,116,C3
MP_PanKopp1.1_B3_2_M__02.tif,123,E1
MP_PanKopp1.1_B3_2_M__02.tif,115,E2
MP_PanKopp1.1_B3_2_M__02.tif,113,F1
MP_PanKopp1.1_B3_2_M__02.tif,102,F2
MP_PanKopp1.1_B3_2_M__02.tif,121,F3
MP_PanKopp1.1_B3_2_M__02.tif,127,G1
MP_PanKopp1.1_B3_2_M__02.tif,97,G2
MP_PanKopp1.1_B3_2_M__02.tif,129,G3
MP_PanKopp1.1_B3_2_M__03.tif,81,A1
MP_PanKopp1.1_B3_2_M__03.tif,86,A2
MP_PanKopp1.1_B3_2_M__03.tif,100,B1
MP_PanKopp1.1_B3_2_M__03.tif,88,B2
MP_PanKopp1.1_B3_2_M__03.tif,95,B3
MP_PanKopp1.1_B3_2_M__03.tif,82,C1
MP_PanKopp1.1_B3_2_M__03.tif,96,C2
MP_PanKopp1.1_B3_2_M__03.tif,109,C3
MP_PanKopp1.1_B3_2_M__03.tif,124,E1
MP_PanKopp1.1_B3_2_M__03.tif,100,E2
MP_PanKopp1.1_B3_2_M__03.tif,105,F1
MP_PanKopp1.1_B3_2_M__03.tif,90,F2
MP_PanKopp1.1_B3_2_M__03.tif,112,F3
MP_PanKopp1.1_B3_2_M__03.tif,123,G1
MP_PanKopp1.1_B3_2_M__03.tif,91,G2
MP_PanKopp1.1_B3_2_M__03.tif,113,G3
MP_PanKopp1.1_B3_2_M__04.tif,97,A1
MP_PanKopp1.1_B3_2_M__04.tif,80,A2
MP_PanKopp1.1_B3_2_M__04.tif,110,B1
MP_PanKopp1.1_B3_2_M__04.tif,103,B2
MP_PanKopp1.1_B3_2_M__04.tif,127,B3
MP_PanKopp1.1_B3_2_M__04.tif,104,C1
MP_PanKopp1.1_B3_2_M__04.tif,108,C2
MP_PanKopp1.1_B3_2_M__04.tif,136,C3
MP_PanKopp1.1_B3_2_M__04.tif,111,E1
MP_PanKopp1.1_B3_2_M__04.tif,120,E2
MP_PanKopp1.1_B3_2_M__04.tif,124,F1
MP_PanKopp1.1_B3_2_M__04.tif,104,F2
MP_PanKopp1.1_B3_2_M__04.tif,126,F3
MP_PanKopp1.1_B3_2_M__04.tif,110,G1
MP_PanKopp1.1_B3_2_M__04.tif,86,G2
MP_PanKopp1.1_B3_2_M__04.tif,113,G3
MP_PanKopp1.1_B3_2_M__05.tif,88,A1
MP_PanKopp1.1_B3_2_M__05.tif,88,A2
